gauge,year,realspace_a3_off_streamflow,realspace_a3_on_streamflow
236213,2009,28.951382229826823,5.4728640481893
236213,2010,102.72258329297765,78.30810242253487
236213,2011,64.97627088637168,39.89852689424105
236213,2012,37.69260850712548,11.77726080678529
236213,2013,27.220644482179857,0.98828433604927
236213,2014,14.413550259624127,4.743288825460093e-4
236213,2015,7.154955791799348,4.859558371279042e-6
236213,2016,78.78850818334045,48.950430014981606
236213,2017,38.07311103983273,7.344797836816971
236213,2018,14.338150400299757,5.422734727339246e-5
236213,2019,41.74314506381146,9.161107946949292
236213,2020,57.92255272085637,24.37020107104744
236213,2021,61.4865457764184,27.100377630771533
236216,1978,52.90097284520074,52.900972845200734
236216,1979,22.650010299460618,22.65001029946061
236216,1980,38.94801987371235,38.948019873712354
236216,1981,44.976435223637715,44.97643522363772
236216,1982,1.0600507309093719,1.060050730909372
236216,1983,58.99402509656264,58.99402509656264
236216,1984,30.12459162514269,30.124591625142692
236216,1985,27.369665887839297,27.369665887839297
236216,1986,53.214520416684486,53.214520416684486
236216,1987,22.201254493358135,21.7840750340825
236216,1988,24.989521561115954,23.851559034761458
236216,1989,54.43804806921545,52.57240357608305
236216,1990,24.952610549050345,22.836781904940636
236216,1991,42.625981647392884,39.83140431267875
236216,1992,84.64123493622711,81.46261317673637
236216,1993,48.88117457709486,45.455879716085434
236216,1994,8.111730628111607,6.459637355404826
236216,1995,31.936049409849975,27.489092129115395
236216,1996,50.84771728362665,45.51666496774512
236216,1997,9.183009571933924,6.610270035046141
236216,1998,15.026946689422024,10.648037942426154
236216,1999,3.2918467161393896,2.1016006524938784
236216,2000,30.228725683510014,22.890429421637425
236216,2001,22.079466486796168,15.208513666190274
236216,2002,6.117776265816744,3.5432435105246536
236216,2003,13.066860604255254,7.559204461693578
236216,2004,30.05588567962206,20.251831093145196
236216,2005,5.6059897876148606,2.8093746929696635
236216,2006,1.4855228653788972,0.7007092916738521
236216,2007,12.225838468075066,5.903242535835361
236216,2008,4.903965090407204,2.1475490632953926
236216,2009,20.16669696297117,9.999399407099276
236216,2012,23.29348168869399,13.004889808566334
236216,2013,25.390261527755655,12.063737521896222
236216,2014,17.687851790307032,6.800638889924896
236216,2015,4.045609494882829,1.267016410916704
236216,2016,62.38675506961019,41.95479978885265
236216,2017,40.1817447872219,20.1080363888417
236216,2018,13.37849492236655,3.844317725783575
236216,2019,45.962404133960746,23.632528919242905
237202,1969,63.52500515482585,63.52500515482585
237202,1970,223.35270194804528,223.35270194804528
237202,1971,306.5228366043126,306.5228366043126
237202,1972,56.22225149917999,56.22225149917999
237202,1973,196.39075386164433,196.39075386164433
237202,1974,170.81378487654766,170.81378487654766
237202,1975,205.74625465696698,205.74625464754064
237202,1976,144.67898990420088,143.76713737140156
237202,1977,82.71805775778776,80.35700781211511
237202,1978,139.90312951236282,135.82060058746237
237202,1979,121.11204793444213,115.88204735612624
237202,1980,78.05352580525579,72.01524910174992
237202,1981,177.44610939351264,168.76504456957602
237202,1982,7.663912447881427,6.283972480802701
237202,1983,244.9524764166608,230.65254154594396
237202,1984,171.0985494320289,156.86480546605344
237202,1985,104.57298324610296,89.99994223338537
237202,1986,178.88596702690407,161.75713745578602
237202,1987,59.044271834733145,45.87273623260774
237202,1988,109.99140536584997,91.33026982240162
237202,1989,164.90895835189033,142.9770584657222
237202,1990,137.17734014311446,115.92072643409564
237202,1991,157.76158375963536,133.26054034589703
237202,1992,247.27185845491294,217.36473825115556
237202,1993,63.55087070521869,43.0985116415706
237202,1994,77.49469954260097,54.99790766124138
237202,1995,120.11236859479317,93.62940860911549
237202,1996,178.55895010990554,148.03032910500386
237202,1997,33.86058789812949,18.29034033989074
237202,1998,82.24016643204044,54.40601685625473
237202,1999,18.20199474498095,8.088248606591302
237202,2000,173.6486326367299,136.54322934925543
237202,2001,113.51516548793361,74.7576205192466
237202,2002,54.7444133433674,27.538282455708263
237202,2003,103.3213854453735,62.84780221131092
237202,2004,173.8547634650817,126.88690384908396
237202,2005,18.868601867554712,6.427114750889492
237202,2006,7.482725154968094,2.9626923354809236
237202,2007,174.9319347814748,120.04652446366694
237202,2008,58.22828722383635,22.52526956149145
237202,2009,162.60057151544973,110.85092613618454
237202,2010,190.29823892200145,126.14336053224244
237202,2011,197.77196118485392,127.69207412717029
237202,2012,132.91633453044753,76.52721073389553
237202,2013,206.21177245206252,136.0186521877567
237202,2014,95.33364852111502,43.28076319966291
237202,2015,44.38529628910641,12.607489236939358
237202,2016,239.13318186444926,155.84616362889597
237202,2017,170.1262558034391,90.64894152518464
237202,2018,110.98468165676577,45.68149203426851
237202,2019,87.20448252976713,28.544478665493823
237202,2020,114.48760722462332,37.89171259735631
237202,2021,141.3328287033814,60.55518776516564
237205,1970,131.51157304474208,131.51157304474208
237205,1971,174.13214068760544,174.13214068760544
237205,1972,71.50478072637962,71.50478072637962
237205,1973,107.50749527096853,107.50749527096852
237205,1974,122.44327700619438,122.44327700619438
237205,1975,141.040383616286,141.040383616286
237205,1976,110.26349739695578,110.26349739695578
237205,1977,68.46370425952247,68.46370425952247
237205,1978,127.1089513929534,127.1089513929534
237205,1979,86.59327092126843,86.59327092126843
237205,1980,59.80437071944995,59.80437071944995
237205,1981,92.9321331125201,92.9321331125201
237205,1982,0.08093235300611183,0.08093235300611183
237205,1983,131.24104337570284,131.24104337570284
237205,1984,116.45345149569594,116.45345149569594
237205,1985,93.33707954758403,93.33707954758404
237205,1986,113.79955935302308,113.79955935302308
237205,1987,59.186801128088625,59.186801128088625
237205,1988,68.00259924272177,68.00259924272177
237205,1989,91.26285078975928,91.26285078975928
237205,1990,80.09543918508187,80.09543918508187
237205,1991,91.16628913903604,91.16628913903604
237205,1992,153.44391649375441,153.4439164937544
237205,1993,82.75967937124616,82.75967937124616
237205,1994,46.16794468751817,46.16794468751817
237205,1995,79.59209000844044,79.59209000844044
237205,1996,107.2614282442954,107.2614282442954
237205,1997,30.711407491028538,30.711407491028535
237205,1998,54.44747171555058,54.44747171555058
237205,1999,2.9227725002232603,2.9227725002232603
237205,2000,63.829408456848284,63.829408456848284
237205,2001,76.32509664147912,76.32509664147912
237205,2002,41.63097919723546,41.63097919723547
237205,2003,65.80706327617983,65.80706327617983
237205,2004,90.52182384421258,90.52182384421258
237205,2005,14.02481880693594,14.02481880693594
237205,2006,0.09808020501845892,0.05629789642444281
237205,2007,78.45270967535971,75.61798668324295
237205,2008,44.633999027974,40.14370735668342
237205,2009,83.40813175283708,77.23963596609165
237205,2010,111.99026159091135,103.75312494879137
237205,2011,113.55294940563589,103.51958321600188
237205,2012,96.04236784489919,84.04349898661343
237205,2013,109.30165901145826,94.99822855290977
237205,2014,70.69093310254691,54.31564367917107
237205,2015,38.92222071445287,20.48502053890136
237205,2016,125.71950303929066,104.51878516850644
237205,2017,123.31305888104806,99.70559456240971
237205,2018,84.12497613068065,58.47238460467516
237205,2020,78.78091856440899,58.66227457227286
237205,2021,79.26880717916394,50.391121943748736
237206,1974,99.62871831972346,99.62871831972346
237206,1975,128.0343901786313,128.0343901786313
237206,1976,89.68403812435817,89.68403812435817
237206,1977,56.13523393967871,56.13523393967871
237206,1978,136.30920487828698,136.30920487828698
237206,1979,61.857802813088725,61.857802813088725
237206,1980,32.1408823317248,32.1408823317248
237206,1981,62.01048898682415,62.01048898682415
237206,1982,2.5629492196103336,2.5629492196103336
237206,1983,137.34344552280808,137.34344552280808
237206,1984,109.15368435791149,109.15368435791147
237206,1985,92.5693163832901,92.56931638329011
237206,1986,111.0381427968307,111.0381427968307
237206,1987,27.8712121370509,27.8712121370509
237206,1988,37.773080553870216,37.773080553870216
237206,1989,74.26644046538509,74.26644046538509
237206,1990,72.71388388955282,72.71388388955283
237206,1991,86.02729937696795,86.02729937696795
237206,1992,159.34253306624043,159.34253306624043
237206,1993,55.957176357469415,55.957176357469415
237206,1994,26.543749543604747,26.543749543604743
237206,1995,64.85026616968773,64.85026616968773
237206,1996,87.89564936831836,87.89564936831836
237206,1997,12.217749316739816,12.217749316739814
237206,1998,31.38113737499997,31.38113737499997
237206,1999,5.4105511026789355,5.4105511026789355
237206,2000,53.15565245854267,53.15565245854267
237206,2001,69.50195483381404,69.50195483381404
237206,2002,24.942485453313157,24.942485453313154
237206,2003,49.18373176143387,49.18373176143387
237206,2004,83.84050298514771,83.84050298514771
237206,2005,10.44494820910626,10.44494820910626
237206,2006,5.427287358233195,5.427287358233195
237206,2007,78.22405725520407,78.22405725520407
237206,2008,36.10261961199554,36.102619611995536
237206,2009,72.41447824062881,72.41447824062881
237206,2010,113.67186841180943,113.67186841180944
237206,2011,102.812534216485,102.81253421407024
237206,2012,81.3712215103682,79.91126222033994
237206,2013,102.72514450133455,99.10007699551308
237206,2014,41.849383402856425,37.243953811003024
237206,2015,19.977507464881615,16.271436517888453
237206,2016,117.43371738050955,107.20804685421538
237206,2017,111.01500558124478,98.56632220047835
237206,2018,54.14593408640856,41.37546902878634
237206,2019,51.73776811066268,37.21206627278371
237206,2020,69.54371836540147,51.4968820636054
237206,2021,73.69685759614644,53.545238776148466
238204,1971,90.71858709783378,90.71858709783378
238204,1972,14.051762936225515,14.051762936225517
238204,1973,54.12607663073844,54.12607663073844
238204,1974,90.9114365805371,90.9114365805371
238204,1975,63.862016899062056,63.862016899062056
238204,1976,23.690715977990184,23.690715977990184
238204,1977,15.99302134339836,15.99302134339836
238204,1978,73.67033091458458,73.67033091458458
238204,1979,40.915532099040185,40.915532099040185
238204,1980,49.72350082297687,49.72350082297687
238204,1981,54.27928492503085,54.27928492503085
238204,1982,0.023113738358457647,0.02311373835845764
238204,1983,59.09798079051448,59.09798079051448
238204,1984,65.16962234928941,64.5037673398381
238204,1985,38.84914456635215,37.4443533449833
238204,1986,64.33858140203057,62.259941591877215
238204,1987,43.92229858778316,41.01761001989591
238204,1988,45.64684362068698,41.61379254408096
238204,1989,62.46067526747894,57.55972634555499
238204,1990,31.846906035699377,26.268182172567226
238204,1991,52.99633606420336,46.73502608662903
238204,1992,115.74893694865527,108.9969405078422
238204,1993,56.74931017479158,49.61528681122817
238204,1994,3.9145551347586074,1.7170635586135532
238204,1995,40.188550412303925,31.318993372657932
238204,1996,49.752420164366285,39.94616832156248
238204,1997,1.8955886025722322,0.6200787207752412
238204,1998,16.778807417553672,7.048836028090963
238204,1999,0.2880904035664782,0.07319143320829466
238204,2000,18.32594898905859,7.006384098509064
238204,2001,48.173280560444255,33.896719460453554
238204,2002,2.391367000842517,0.46837754044132895
238204,2003,28.633545985276044,12.703383531305525
238204,2004,23.115827209157793,7.577708065635547
238204,2005,1.1620419569484781,0.1578666964821
238204,2006,0.05473659929701106,0.00659294540433401
238204,2007,21.848815982693235,4.9532732845533305
238204,2008,3.3324593737433417,0.3315345794082462
238204,2009,27.296641685460955,6.973766229433194
238204,2010,84.61207415910718,60.75960309418087
238204,2011,46.451070084101836,21.71232955267389
238204,2012,40.23429294626552,14.712233077332932
238204,2013,32.83793575003979,7.6170759716446685
238204,2014,5.909078519879381,0.30155194115487155
238204,2015,0.49354843555174016,0.02089105814280623
238204,2016,74.15421210134046,43.04946871569729
238204,2017,50.82560804854368,18.58436918408494
238204,2018,28.722199750578085,2.748144564893253
238204,2019,19.208470057756028,0.8513647912666017
238204,2020,43.05111890487194,8.45813472065009
238204,2021,44.63746947516731,8.747766262975881
238208,1959,110.12064532737499,110.120645327375
238208,1960,271.90446211323234,271.90446211323234
238208,1961,136.92649803877492,136.92649803877492
238208,1962,137.98274822489634,137.9827482248963
238208,1963,140.3139112286298,140.3139112286298
238208,1964,327.223958656693,327.223958656693
238208,1965,147.345155693747,147.345155693747
238208,1966,141.22468804451495,141.22468804451495
238208,1967,10.622340788667126,10.622340788667124
238208,1968,147.34774421622532,147.34774421622532
238208,1969,137.17185597148222,137.17185597148222
238208,1970,204.47316500057028,204.47316500057028
238208,1971,259.5899651474596,259.5899651474596
238208,1972,94.72633366520864,94.72633366520864
238208,1973,212.82827853778636,212.82827853778636
238208,1974,260.7295251658859,260.7295251658859
238208,1975,197.41195801171486,197.4119580117149
238208,1976,97.33266131503291,97.33266131503292
238208,1977,78.28369166375836,78.28369166375836
238208,1978,176.34371032607083,176.34371032607083
238208,1979,168.07400522162476,168.07400522162476
238208,1980,177.42789235734412,177.42789235734412
238208,1981,196.67552877213737,196.67552877213737
238208,1982,13.482829643494055,13.482829643494052
238208,1983,177.1766248857598,177.1766248857598
238208,1984,194.13891330794593,194.13891330794593
238208,1985,142.1467789925871,142.1467789925871
238208,1986,190.2256279568297,190.2256279568297
238208,1987,171.61779018006163,171.43289097450193
238208,1988,171.75343778009216,169.7285749199104
238208,1989,192.60296556741278,188.96212344427505
238208,1990,124.56887482976774,119.59292353104136
238208,1991,160.59501723114002,154.30308740092795
238208,1992,292.3422943005028,285.07506521826366
238208,1993,199.41310727554176,191.39064834508724
238208,1994,64.69536376884734,56.131914513110736
238208,1995,133.3290127756366,121.93046812539406
238208,1996,155.87963636021257,142.624181596888
238208,1997,61.93784616093388,49.21002396362649
238208,1998,104.15297357071995,87.30559407723209
238208,1999,46.68229188595411,32.55041260369756
238208,2000,98.06101632873224,78.12630293177037
238208,2001,157.13792541426122,135.08095896391234
238208,2002,48.6336837334481,30.8750125819582
238208,2003,123.77905685864285,97.50564773404152
