gauge,streamflow_model,objective_function,optimiser,parameter,parameter_value,loglikelihood,AIC,exit_message,near_bounds
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.145362134610707,44.36585107032839,100.73170214065678,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.008900938971344424,44.36585107032839,100.73170214065678,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.09405421867681663,44.36585107032839,100.73170214065678,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.88000000096699,44.36585107032839,100.73170214065678,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.988358595400974,44.36585107032839,100.73170214065678,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.866987178259941e-4,44.36585107032839,100.73170214065678,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453652455191445,44.36585107040255,100.7317021408051,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.008900950454909564,44.36585107040255,100.7317021408051,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.0940547558713799,44.36585107040255,100.7317021408051,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.88000000035444,44.36585107040255,100.7317021408051,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.98835099720465,44.36585107040255,100.7317021408051,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.867969808495711e-4,44.36585107040255,100.7317021408051,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453664195777264,44.36585107035607,100.73170214071214,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.008900944089333637,44.36585107035607,100.73170214071214,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.0940541731981287,44.36585107035607,100.73170214071214,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.88000000400206,44.36585107035607,100.73170214071214,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.9883570630432997,44.36585107035607,100.73170214071214,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.867230695173495e-4,44.36585107035607,100.73170214071214,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453687384552609,44.36585107035707,100.73170214071413,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.008900948832574286,44.36585107035707,100.73170214071413,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.09405416083679885,44.36585107035707,100.73170214071413,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.8800000045041,44.36585107035707,100.73170214071413,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.9883589128357488,44.36585107035707,100.73170214071413,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.867084051943959e-4,44.36585107035707,100.73170214071413,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453651695034068,44.36585107034124,100.73170214068249,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.00890094283892384,44.36585107034124,100.73170214068249,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.09405438809446776,44.36585107034124,100.73170214068249,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.8800000013084,44.36585107034124,100.73170214068249,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.9883520247594826,44.36585107034124,100.73170214068249,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.867880169208578e-4,44.36585107034124,100.73170214068249,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453757485476785,44.36585107039087,100.73170214078174,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.008900967549245128,44.36585107039087,100.73170214078174,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.09405489075856555,44.36585107039087,100.73170214078174,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.87999999650589,44.36585107039087,100.73170214078174,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.9883575102139156,44.36585107039087,100.73170214078174,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.867534966210161e-4,44.36585107039087,100.73170214078174,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453722901244419,44.365851070352235,100.73170214070447,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.008900960635144606,44.365851070352235,100.73170214070447,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.09405484965179478,44.365851070352235,100.73170214070447,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.87999999569062,44.365851070352235,100.73170214070447,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.9883544904555096,44.365851070352235,100.73170214070447,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.867976638990191e-4,44.365851070352235,100.73170214070447,Covariance matrix is not numerically positive definite.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a0,-1.1453662893812862,44.36585107029695,100.7317021405939,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a1,0.0089009475481884575,44.36585107029695,100.7317021405939,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a3,-0.09405447753456186,44.36585107029695,100.7317021405939,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,a5,83.87999999852413,44.36585107029695,100.7317021405939,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,sd,0.9883590286127127,44.36585107029695,100.7317021405939,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,test_streamflow_model_separate_CO2,CO2_variable_objective_function,cma_result,scale_CO2,7.8671501678104e-4,44.36585107029695,100.7317021405939,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489771618994723,43.37369198402727,98.74738396805454,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578907242167413,43.37369198402727,98.74738396805454,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.2486448882936405,43.37369198402727,98.74738396805454,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.15905644395620155,43.37369198402727,98.74738396805454,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.31999998846115,43.37369198402727,98.74738396805454,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.0055156492450972,43.37369198402727,98.74738396805454,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489764508498638,43.37369198445928,98.74738396891856,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578906707415119,43.37369198445928,98.74738396891856,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.24864860295812852,43.37369198445928,98.74738396891856,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.1590568294681851,43.37369198445928,98.74738396891856,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.31999998870641,43.37369198445928,98.74738396891856,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.005514366509193,43.37369198445928,98.74738396891856,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489824482516497,43.37369198429953,98.74738396859907,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.00857892522228926,43.37369198429953,98.74738396859907,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.24864424615108238,43.37369198429953,98.74738396859907,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.15905696808947467,43.37369198429953,98.74738396859907,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.32000000006636,43.37369198429953,98.74738396859907,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.005518788402039,43.37369198429953,98.74738396859907,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489815534702984,43.37369198404601,98.74738396809202,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578915401601318,43.37369198404601,98.74738396809202,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.2486446183046117,43.37369198404601,98.74738396809202,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.15905603989089923,43.37369198404601,98.74738396809202,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.31999999676134,43.37369198404601,98.74738396809202,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.0055161720586887,43.37369198404601,98.74738396809202,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.048969103266927,43.37369198439924,98.74738396879847,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578891860344148,43.37369198439924,98.74738396879847,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.24864446833674292,43.37369198439924,98.74738396879847,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.1590570396391766,43.37369198439924,98.74738396879847,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.31999999632816,43.37369198439924,98.74738396879847,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.0055133354611248,43.37369198439924,98.74738396879847,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.048977761532342,43.373691984037336,98.74738396807467,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578903940006604,43.373691984037336,98.74738396807467,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.2486424564753602,43.373691984037336,98.74738396807467,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.15905598320287195,43.373691984037336,98.74738396807467,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.32000000021061,43.373691984037336,98.74738396807467,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.0055153466574092,43.373691984037336,98.74738396807467,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489872426688862,43.373691984131526,98.74738396826305,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578933920613135,43.373691984131526,98.74738396826305,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.2486434813384838,43.373691984131526,98.74738396826305,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.1590563587474808,43.373691984131526,98.74738396826305,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.32000000059375,43.373691984131526,98.74738396826305,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.005515820726279,43.373691984131526,98.74738396826305,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.048977872378373,43.373691983945044,98.74738396789009,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578909300564352,43.373691983945044,98.74738396789009,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.24864391645776995,43.373691983945044,98.74738396789009,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.1590560435274737,43.373691983945044,98.74738396789009,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.3199999955878,43.373691983945044,98.74738396789009,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.0055152200409012,43.373691983945044,98.74738396789009,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489677402359234,43.37369198415646,98.74738396831292,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578895484045147,43.37369198415646,98.74738396831292,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.2486455016098098,43.37369198415646,98.74738396831292,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.15905608031775875,43.37369198415646,98.74738396831292,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.31999999169595,43.37369198415646,98.74738396831292,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.0055125218305574,43.37369198415646,98.74738396831292,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a0,-1.0489736592238614,43.37369198420482,98.74738396840964,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a1,0.008578895777245086,43.37369198420482,98.74738396840964,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a2,-0.24864359534454394,43.37369198420482,98.74738396840964,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a3,-0.15905638445116965,43.37369198420482,98.74738396840964,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,a5,91.31999998912603,43.37369198420482,98.74738396840964,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,constant_sd_objective_function,cma_result,sd,1.005514203441813,43.37369198420482,98.74738396840964,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a0,-1.1274027915583247,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a1,0.008784761810499898,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a2,-0.25764100645936294,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a3,-0.17731946132179532,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a5,91.32000000034327,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,sd,0.8498848450084843,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,scale_CO2,0.0021201404534635965,43.30683323507121,100.61366647014242,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a0,-1.1273989787218284,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a1,0.008784759902620828,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a2,-0.2576405994333223,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a3,-0.1773200098860569,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a5,91.31999999952164,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,sd,0.8498791150991495,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,scale_CO2,0.0021202389126464237,43.306833235071274,100.61366647014255,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a0,-1.1273968811848363,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a1,0.008784748812950594,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a2,-0.2576414085477535,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a3,-0.17732024993572404,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a5,91.32000000086244,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,sd,0.8498742847966207,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,scale_CO2,0.002120272706387515,43.306833235037026,100.61366647007405,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a0,-1.1273952644509109,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a1,0.008784745818096797,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a2,-0.2576400140821068,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a3,-0.17731865068058827,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a5,91.31999999520107,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,sd,0.8498771285808134,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,scale_CO2,0.0021202171372038075,43.30683323512079,100.61366647024158,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a0,-1.1274058107233031,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a1,0.008784775503860379,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a2,-0.2576408530750449,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a3,-0.17731985158710617,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a5,91.3199999837567,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,sd,0.8498724667089942,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,scale_CO2,0.0021202904502866824,43.306833235197566,100.61366647039513,Standard deviation below tolerance in all coordinates.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a0,-1.0027890350211806,43.36998751851154,100.73997503702309,Covariance matrix is not numerically positive definite.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a1,0.008488344842293277,43.36998751851154,100.73997503702309,Covariance matrix is not numerically positive definite.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a2,-0.24432130670126273,43.36998751851154,100.73997503702309,Covariance matrix is not numerically positive definite.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a3,-0.15726032961063585,43.36998751851154,100.73997503702309,Covariance matrix is not numerically positive definite.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,a5,91.3280370540624,43.36998751851154,100.73997503702309,Covariance matrix is not numerically positive definite.,FALSE
G0050115,streamflow_model_separate_shifted_CO2_auto,CO2_variable_objective_function,cma_result,sd,0.9849374825373626,43.36998751851154,100.73997503702309,Covariance matrix is not numerically positive definite.,FALSE
