gauge,streamflow_model,objective_function,parameter,parameter_values
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,84.919567339418
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,84.919567339418
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,84.919567339418
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,84.919567339418
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,84.919567339418
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,84.919567339418
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.009806808465656956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.21052511648489736
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,0.0335826901445113
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-281.03627594666216
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.022934636857415067
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.2888553854035959
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.637054560455197e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776831009012
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,3.4348906054548965e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.06041923783887204
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.39401208834556
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776245773825
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896099903836868
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.0604192534246798
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939261905919
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776086176269
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896100061194994
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.48138262101625673
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939377057476
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776086176269
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896100061194994
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.48138262101625673
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939377057476
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776086176269
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896100061194994
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.48138262101625673
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939377057476
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776086176269
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896100061194994
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.48138262101625673
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939377057476
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776086176269
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896100061194994
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.48138262101625673
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939377057476
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-255.49776086176269
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0010896100061194994
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.48138262101625673
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,474.3939377057476
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-136.63106632645213
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.029195871258436278
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.4299996172636561
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,74.89647059784355
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,9.230831200259956
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.03804978579356682
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.04421932749627633
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.722437563165908e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,41.113758122469676
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,8.91322301728334e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.37697331811893964
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.144226341889121e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-161.06789647068888
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.628607996355887e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.28082420005496433
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,7.3133984991541345e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-147.02590672680842
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,3.773310403218497e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.747262621224072
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,2.8436565365017168e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-147.02590672680842
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,3.773310403218497e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.747262621224072
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,2.8436565365017168e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-147.02590672680842
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,3.773310403218497e-6
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.747262621224072
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,2.8436565365017168e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-60.32449368759907
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.772655223214928e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.5110812411422139
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,810.3210741352342
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-60.32449368759907
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.772655223214928e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.5110812411422139
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,810.3210741352342
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-60.32449368759907
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.772655223214928e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.5110812411422139
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,810.3210741352342
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-60.32449368759907
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.772655223214928e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.5110812411422139
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,810.3210741352342
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-72.85552163052711
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.7726548249226913e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.4690665044011437
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,274.7872531053319
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-72.85552163052711
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.7726548249226913e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.4690665044011437
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,274.7872531053319
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-265.70763615009514
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,2.7726550344321603e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.46906653774383833
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,274.7871681852939
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-26.643567984425943
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004935034248643e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979147756393705
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,5.855202314956148e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-123.6282112988512
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004932969053136e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979148461379586
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,15.557066051675934
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-123.6282112988512
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004932969053136e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979148461379586
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,15.557066051675934
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-123.6282112988512
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.2004932969053136e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.49979148461379586
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,15.557066051675934
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,68.90490851533156
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,1.1865679273037263e-8
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6163923129403501
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.247957679915651e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-106.27567408497916
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0025651331923409264
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.8108642300730012
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.524462024368915
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-106.27567408497916
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0025651331923409264
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.8108642300730012
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.524462024368915
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-106.27567408497916
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0025651331923409264
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.8108642300730012
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.524462024368915
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-106.27567408497916
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0025651331923409264
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.8108642300730012
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.524462024368915
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-106.27567408497916
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,0.0025651331923409264
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.8108642300730012
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,4.524462024368915
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,-52.52390175947116
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,4.119198859386828e-4
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,0.6684977540391344
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,436.83618767459643
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,12.921324711478462
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,6.958520411645129e-5
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6057520746245122
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,260.2856739142539
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,12.921326776916885
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,5.506857661976232e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6435293435334342
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,112.41899783402656
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a0,12.921326776916885
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a1,5.506857661976232e-7
104001A,streamflow_model_precip_auto,constant_sd_objective_function,a2,-0.6435293435334342
104001A,streamflow_model_precip_auto,constant_sd_objective_function,sd,112.41899783402656
