gauge,streamflow_model,objective_function,parameter,parameter_values
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.0651328908820118
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.00116212155775327
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,14.83144070055807
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-279.9512686417121
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,1.4407828129583038e-8
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.7733266833126429
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.01436556989323873
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,1.9426836992617932e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-178.43355823172726
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.0423821562808654e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.11616239188280342
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,3.676769955707813e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,34.624967652229145
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,76.01823735156864
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.0423819313765055e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.11616235476585313
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.448998733297867e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697177112713196
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,76.01823735156864
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.0423819313765055e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.11616235476585313
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.448998733297867e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697177112713196
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,76.01823735156864
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.0423819313765055e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.11616235476585313
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.448998733297867e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697177112713196
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,96.69358426965492
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.132121534744598e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.1161623436965914
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.4489983061960565e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697176678239521
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,96.69358426965492
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.132121534744598e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.1161623436965914
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.4489983061960565e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697176678239521
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,96.69358426965492
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.132121534744598e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.1161623436965914
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.4489983061960565e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697176678239521
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,96.69358426965492
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.132121534744598e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.1161623436965914
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.4489983061960565e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697176678239521
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,96.69358426965492
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.132121534744598e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.1161623436965914
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,4.4489983061960565e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,4.697176678239521
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-16.181830117902848
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.00308646830701693
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.44879672426025374
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,204.05878037905808
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.04199911707736514
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-16.181830117902848
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.00308646830701693
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.44879672426025374
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,204.05878037905808
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.04199911707736514
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-16.181830117902848
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.00308646830701693
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.44879672426025374
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,204.05878037905808
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.04199911707736514
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016781417357
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.926884253480868e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.11179700013809211
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.31666550396653
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994280121735
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016781417357
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.926884253480868e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.11179700013809211
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.31666550396653
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994280121735
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016781417357
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.926884253480868e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.11179700013809211
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.31666550396653
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994280121735
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016781417357
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.926884253480868e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.11179700013809211
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.31666550396653
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994280121735
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016891174388
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.9268827975927e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.5712440718940384
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.3167145798189
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994452153306
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016891174388
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.9268827975927e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.5712440718940384
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.3167145798189
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994452153306
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-222.29016891174388
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.9268827975927e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.5712440718940384
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,505.3167145798189
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00292994452153306
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-71.61511397826109
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.0722572298668166e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.14783657289808771
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.42470143611121e-8
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.00132303847186388
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,40.07694163145652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,9.704245629316867e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.6881655840964935
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.8887414500263372e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,3.5444526132166665
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,77.25979325595239
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.327763259104547e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.06816130466236525
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.005858920437139e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,2.0993771887448762
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,77.25979325595239
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.327763259104547e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.06816130466236525
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.005858920437139e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,2.0993771887448762
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,77.25979325595239
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.327763259104547e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.06816130466236525
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.005858920437139e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,2.0993771887448762
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,77.25979325595239
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.327763259104547e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.06816130466236525
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.005858920437139e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,2.0993771887448762
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,77.25979325595239
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.327763259104547e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.06816130466236525
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,5.005858920437139e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,2.0993771887448762
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-194.34795795228345
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.01183202689247993
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7687666594814289
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,513.8550389942244
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.11680542054710556
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-194.34795795228345
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.01183202689247993
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7687666594814289
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,513.8550389942244
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.11680542054710556
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-194.34795795228345
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.01183202689247993
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7687666594814289
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,513.8550389942244
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.11680542054710556
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-194.34795795228345
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.01183202689247993
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7687666594814289
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,513.8550389942244
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.11680542054710556
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-194.34795795228345
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.01183202689247993
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7687666594814289
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,513.8550389942244
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,0.11680542054710556
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,11.507377613693166
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,2.8311663117044976e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.0649422011123919
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.673625354025316
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,683.5564677329799
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,11.507380910322128
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,3.868007953303843e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.587329459226944
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.00276340874896026
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,683.5563624432217
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,21.602330601931897
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,6.495643786332576e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7026530675892757
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,2.4914414332098815e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,277.679011244157
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,21.602330601931897
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,6.495643786332576e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7026530675892757
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,2.4914414332098815e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,277.679011244157
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,21.602330601931897
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,6.495643786332576e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.7026530675892757
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,2.4914414332098815e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,277.679011244157
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-90.44113417590135
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,6.495643903413063e-5
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.8030015227907144
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,199.18108661103773
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,16.586650252143883
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-90.44114161883635
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.03427822500589245
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.803001536376221
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,199.1810803708506
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,16.586649257636463
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-90.44114105917828
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.08101219015216943
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.8650537305804662
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.0463404585735731
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,16.586646016683826
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-90.44114105917828
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.08101219015216943
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.8650537305804662
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.0463404585735731
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,16.586646016683826
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-257.1634931233727
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.08101220401365454
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.8235391366200722
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.04634046189365943
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,16.586649047001984
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-37.27708673887747
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327305783317e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394930495448
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.1696106919112952e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.01025690006415
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-37.27708673887747
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327305783317e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394930495448
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.1696106919112952e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.01025690006415
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-37.27708673887747
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327305783317e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394930495448
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.1696106919112952e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.01025690006415
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-37.27708673887747
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327305783317e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394930495448
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.1696106919112952e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.01025690006415
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-37.27708673887747
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327305783317e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394930495448
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.1696106919112952e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.01025690006415
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-251.8091206383652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327047084086e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394824403816
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.169611057769294e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.010257716106018
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-251.8091206383652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327047084086e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394824403816
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.169611057769294e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.010257716106018
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-251.8091206383652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327047084086e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394824403816
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.169611057769294e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.010257716106018
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-251.8091206383652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327047084086e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394824403816
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.169611057769294e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.010257716106018
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-251.8091206383652
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,4.507327047084086e-6
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,-0.6415394824403816
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,1.169611057769294e-4
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,7.010257716106018
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-241.6280167639785
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.04189614585066528
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.9816374878353896
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.04341881310436788
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,5.283596360662975e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-241.6280167639785
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.04189614585066528
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.9816374878353896
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.04341881310436788
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,5.283596360662975e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-241.6280167639785
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.04189614585066528
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.9816374878353896
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.04341881310436788
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,5.283596360662975e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-241.6280167639785
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.04189614585066528
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.9816374878353896
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,0.04341881310436788
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,5.283596360662975e-7
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-174.67171306063335
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.02835733478652494
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a2,0.23927686460960929
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,sd,18.50567960694697
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,scale_CO2,452.4352082347941
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a0,-174.67171306063335
102101A,streamflow_model_precip_auto,CO2_variable_objective_function,a1,0.02835733478652494
